epoch,train_acc,test_acc,train_pos_prob
702,0.997667,0.985700,0.999877
703,0.997667,0.985900,0.999880
704,0.997667,0.986400,0.999879
705,0.997667,0.985700,0.999879
706,0.997667,0.985900,0.999879
707,0.997667,0.985800,0.999879
708,0.997667,0.984900,0.999877
709,0.997667,0.985400,0.999875
710,0.997667,0.986000,0.999879
711,0.997667,0.985600,0.999880
712,0.997667,0.985400,0.999878
713,0.997667,0.985800,0.999879
714,0.997667,0.986100,0.999879
715,0.997667,0.985800,0.999881
716,0.997667,0.985800,0.999880
717,0.997667,0.985700,0.999878
718,0.997667,0.985600,0.999879
719,0.997667,0.985400,0.999879
720,0.997667,0.984600,0.999879
721,0.997667,0.985500,0.999877
722,0.997667,0.985800,0.999881
723,0.997667,0.985600,0.999878
724,0.997667,0.985600,0.999878
725,0.997667,0.984900,0.999877
726,0.997667,0.986400,0.999881
727,0.997667,0.985800,0.999878
728,0.997667,0.986100,0.999882
729,0.997667,0.985800,0.999877
730,0.997667,0.985500,0.999880
731,0.997667,0.985300,0.999878
732,0.997667,0.985300,0.999877
733,0.997667,0.985600,0.999879
734,0.997667,0.985600,0.999880
735,0.997667,0.986100,0.999879
736,0.997667,0.985300,0.999879
737,0.997667,0.985500,0.999878
738,0.997667,0.985500,0.999875
739,0.997667,0.985500,0.999879
740,0.997667,0.985900,0.999880
741,0.997667,0.985900,0.999879
742,0.997667,0.985700,0.999879
743,0.997667,0.985600,0.999880
744,0.997667,0.985000,0.999879
745,0.997667,0.985200,0.999877
746,0.997667,0.985800,0.999878
747,0.997667,0.984900,0.999875
748,0.997667,0.985100,0.999874
749,0.997667,0.986000,0.999880
750,0.997667,0.985700,0.999879
751,0.997667,0.985900,0.999879
752,0.997667,0.986200,0.999879
753,0.997667,0.985000,0.999881
754,0.997667,0.985800,0.999879
755,0.997667,0.985800,0.999879
756,0.997667,0.985600,0.999879
757,0.997667,0.985000,0.999880
758,0.997667,0.985400,0.999880
759,0.997667,0.985200,0.999880
760,0.997667,0.985600,0.999879
761,0.997667,0.985600,0.999879
762,0.997667,0.985700,0.999880
763,0.997667,0.985700,0.999877
764,0.997667,0.985800,0.999878
765,0.997667,0.985400,0.999877
766,0.997667,0.985300,0.999880
767,0.997667,0.985900,0.999879
768,0.997667,0.985600,0.999880
769,0.997667,0.985200,0.999878
770,0.997667,0.985900,0.999875
771,0.997667,0.985600,0.999877
772,0.997667,0.985700,0.999879
773,0.997667,0.985300,0.999878
774,0.997667,0.985700,0.999880
775,0.997667,0.985500,0.999880
776,0.997667,0.985600,0.999879
777,0.997667,0.985300,0.999880
778,0.997667,0.985700,0.999879
779,0.997667,0.985900,0.999880
780,0.997667,0.985600,0.999877
781,0.997667,0.985300,0.999883
782,0.997667,0.985200,0.999879
783,0.997667,0.985900,0.999881
784,0.997667,0.985400,0.999880
785,0.997667,0.986100,0.999881
786,0.997667,0.985900,0.999878
787,0.997667,0.985800,0.999877
788,0.997667,0.985400,0.999878
789,0.997667,0.985500,0.999877
790,0.997667,0.985000,0.999878
791,0.997667,0.986800,0.999878
792,0.997667,0.985200,0.999879
793,0.997667,0.985200,0.999877
794,0.997667,0.985300,0.999879
795,0.997667,0.986000,0.999876
796,0.997667,0.986200,0.999878
797,0.997667,0.986000,0.999879
798,0.997667,0.985700,0.999879
799,0.997667,0.986100,0.999878
800,0.997667,0.985600,0.999879
801,0.997667,0.985500,0.999879
802,0.997667,0.985200,0.999881
803,0.997667,0.985800,0.999879
804,0.997667,0.985900,0.999881
805,0.997667,0.985400,0.999879
806,0.997667,0.985100,0.999876
807,0.997667,0.985800,0.999879
808,0.997667,0.985200,0.999878
809,0.997667,0.985600,0.999878
810,0.997667,0.985700,0.999880
811,0.997667,0.985300,0.999879
812,0.997667,0.985300,0.999880
813,0.997667,0.985500,0.999878
814,0.997667,0.985700,0.999877
