epoch,train_acc,test_acc,train_pos_prob
794,0.625786,0.588000,0.990744
795,0.624643,0.589000,0.990761
796,0.624357,0.593000,0.991100
797,0.626358,0.591000,0.990656
798,0.628645,0.591000,0.990779
799,0.627787,0.590000,0.990756
800,0.628931,0.595000,0.990756
801,0.625500,0.591000,0.991469
802,0.628645,0.593000,0.990743
803,0.630646,0.592000,0.991084
804,0.631218,0.589000,0.991241
805,0.623499,0.594000,0.990828
806,0.629788,0.592000,0.991169
807,0.626644,0.594000,0.990449
808,0.628359,0.591000,0.990756
809,0.625786,0.587000,0.991342
810,0.630646,0.593000,0.991650
811,0.628073,0.589000,0.990822
812,0.628645,0.591000,0.991320
813,0.631218,0.587000,0.990437
814,0.623499,0.589000,0.990505
